chr	source	type	start	end	score	strand	phase	attributes	Gene	te_dist
Chr2	TAIR10	gene	15948484	15950228	.	-	.	ID=AT2G38100;Note=protein_coding_gene;Name=AT2G38100	AT2G38100	3235
Chr2	TAIR10	gene	15952607	15955494	.	-	.	ID=AT2G38110;Note=protein_coding_gene;Name=AT2G38110	AT2G38110	0
Chr2	TAIR10	gene	15972993	15977180	.	+	.	ID=AT2G38120;Note=protein_coding_gene;Name=AT2G38120	AT2G38120	3128
Chr2	TAIR10	gene	15978512	15980749	.	-	.	ID=AT2G38130;Note=protein_coding_gene;Name=AT2G38130	AT2G38130	0
Chr2	TAIR10	gene	15980883	15981612	.	+	.	ID=AT2G38140;Note=protein_coding_gene;Name=AT2G38140	AT2G38140	214
Chr2	TAIR10	gene	15981700	15982917	.	-	.	ID=AT2G38150;Note=protein_coding_gene;Name=AT2G38150	AT2G38150	1031
Chr2	TAIR10	gene	15984062	15985278	.	-	.	ID=AT2G38152;Note=protein_coding_gene;Name=AT2G38152	AT2G38152	3393
Chr2	TAIR10	gene	15986428	15988659	.	-	.	ID=AT2G38160;Note=protein_coding_gene;Name=AT2G38160	AT2G38160	1207
Chr2	TAIR10	gene	15989083	15993278	.	-	.	ID=AT2G38170;Note=protein_coding_gene;Name=AT2G38170	AT2G38170	0
Chr2	TAIR10	gene	15997114	15998906	.	+	.	ID=AT2G38180;Note=protein_coding_gene;Name=AT2G38180	AT2G38180	7113
Chr2	TAIR10	gene	15999926	16003169	.	+	.	ID=AT2G38185;Note=protein_coding_gene;Name=AT2G38185	AT2G38185	3254
Chr2	TAIR10	gene	16002263	16006654	.	+	.	ID=AT2G38195;Note=protein_coding_gene;Name=AT2G38195	AT2G38195	0
Chr2	TAIR10	gene	16007012	16007690	.	+	.	ID=AT2G38210;Note=protein_coding_gene;Name=AT2G38210	AT2G38210	173
Chr2	TAIR10	gene	16007891	16010932	.	+	.	ID=AT2G38220;Note=protein_coding_gene;Name=AT2G38220	AT2G38220	0
Chr2	TAIR10	gene	16011456	16012508	.	+	.	ID=AT2G38230;Note=protein_coding_gene;Name=AT2G38230	AT2G38230	326
Chr2	TAIR10	gene	16012535	16014753	.	-	.	ID=AT2G38240;Note=protein_coding_gene;Name=AT2G38240	AT2G38240	1405
Chr2	TAIR10	gene	16018357	16019500	.	+	.	ID=AT2G38250;Note=protein_coding_gene;Name=AT2G38250	AT2G38250	506
Chr2	TAIR10	gene	16021750	16024854	.	-	.	ID=AT2G38255;Note=protein_coding_gene;Name=AT2G38255	AT2G38255	0
Chr2	TAIR10	gene	16031262	16033076	.	-	.	ID=AT2G38270;Note=protein_coding_gene;Name=AT2G38270	AT2G38270	612
Chr2	TAIR10	gene	16033448	16038876	.	-	.	ID=AT2G38280;Note=protein_coding_gene;Name=AT2G38280	AT2G38280	2798
Chr2	TAIR10	gene	16039475	16042383	.	-	.	ID=AT2G38290;Note=protein_coding_gene;Name=AT2G38290	AT2G38290	3206
Chr2	TAIR10	gene	16043960	16045992	.	-	.	ID=AT2G38300;Note=protein_coding_gene;Name=AT2G38300	AT2G38300	0
Chr2	TAIR10	gene	16047924	16048115	.	-	.	ID=AT2G38304;Note=protein_coding_gene;Name=AT2G38304	AT2G38304	2235
Chr2	TAIR10	gene	16050063	16051168	.	+	.	ID=AT2G38310;Note=protein_coding_gene;Name=AT2G38310	AT2G38310	2627
Chr2	TAIR10	gene	16055289	16057980	.	+	.	ID=AT2G38320;Note=protein_coding_gene;Name=AT2G38320	AT2G38320	1091
Chr2	TAIR10	gene	16061954	16062060	.	+	.	ID=AT2G38325;Note=miRNA;Name=AT2G38325	AT2G38325	7756
Chr2	TAIR10	gene	16064503	16067437	.	+	.	ID=AT2G38330;Note=protein_coding_gene;Name=AT2G38330	AT2G38330	4213
Chr2	TAIR10	gene	16067396	16068291	.	-	.	ID=AT2G38340;Note=protein_coding_gene;Name=AT2G38340	AT2G38340	3359
Chr2	TAIR10	gene	16068341	16069308	.	+	.	ID=AT2G38350;Note=protein_coding_gene;Name=AT2G38350	AT2G38350	2342
Chr2	TAIR10	gene	16069615	16070589	.	-	.	ID=AT2G38360;Note=protein_coding_gene;Name=AT2G38360	AT2G38360	1061
Chr2	TAIR10	gene	16070881	16072007	.	+	.	ID=AT2G38365;Note=protein_coding_gene;Name=AT2G38365	AT2G38365	0
Chr2	TAIR10	gene	16072070	16074258	.	-	.	ID=AT2G38370;Note=protein_coding_gene;Name=AT2G38370	AT2G38370	328
Chr2	TAIR10	gene	16076384	16078583	.	+	.	ID=AT2G38380;Note=protein_coding_gene;Name=AT2G38380	AT2G38380	4642
Chr2	TAIR10	gene	16079681	16081509	.	+	.	ID=AT2G38390;Note=protein_coding_gene;Name=AT2G38390	AT2G38390	7939
Chr2	TAIR10	gene	16083689	16086349	.	+	.	ID=AT2G38400;Note=protein_coding_gene;Name=AT2G38400	AT2G38400	11947
Chr2	TAIR10	gene	16086630	16090208	.	-	.	ID=AT2G38410;Note=protein_coding_gene;Name=AT2G38410	AT2G38410	11411
Chr2	TAIR10	gene	16091093	16092549	.	+	.	ID=AT2G38420;Note=protein_coding_gene;Name=AT2G38420	AT2G38420	9070
Chr2	TAIR10	gene	16092939	16095031	.	-	.	ID=AT2G38430;Note=protein_coding_gene;Name=AT2G38430	AT2G38430	6588
Chr2	TAIR10	gene	16095329	16101221	.	+	.	ID=AT2G38440;Note=protein_coding_gene;Name=AT2G38440	AT2G38440	398
Chr2	TAIR10	gene	16101975	16102916	.	+	.	ID=AT2G38450;Note=protein_coding_gene;Name=AT2G38450	AT2G38450	247
Chr2	TAIR10	gene	16103311	16106177	.	+	.	ID=AT2G38460;Note=protein_coding_gene;Name=AT2G38460	AT2G38460	1583
Chr2	TAIR10	gene	16106263	16106913	.	-	.	ID=AT2G38465;Note=protein_coding_gene;Name=AT2G38465	AT2G38465	1675
Chr2	TAIR10	gene	16108361	16110766	.	+	.	ID=AT2G38470;Note=protein_coding_gene;Name=AT2G38470	AT2G38470	0
Chr2	TAIR10	gene	16110741	16111797	.	-	.	ID=AT2G38480;Note=protein_coding_gene;Name=AT2G38480	AT2G38480	1990
Chr2	TAIR10	gene	16113491	16115285	.	-	.	ID=AT2G38490;Note=protein_coding_gene;Name=AT2G38490	AT2G38490	4740
Chr2	TAIR10	gene	16117395	16119108	.	-	.	ID=AT2G38500;Note=protein_coding_gene;Name=AT2G38500	AT2G38500	6533
Chr2	TAIR10	gene	16123985	16125445	.	+	.	ID=AT2G38510;Note=protein_coding_gene;Name=AT2G38510	AT2G38510	196
Chr2	TAIR10	gene	16128378	16129158	.	+	.	ID=AT2G38530;Note=protein_coding_gene;Name=AT2G38530	AT2G38530	822
Chr2	TAIR10	gene	16130350	16131174	.	+	.	ID=AT2G38540;Note=protein_coding_gene;Name=AT2G38540	AT2G38540	2794
Chr2	TAIR10	gene	16131508	16131648	.	+	.	ID=AT2G38544;Note=protein_coding_gene;Name=AT2G38544	AT2G38544	3952
Chr2	TAIR10	gene	16132006	16134415	.	+	.	ID=AT2G38550;Note=protein_coding_gene;Name=AT2G38550	AT2G38550	4450
Chr2	TAIR10	gene	16134638	16136695	.	+	.	ID=AT2G38560;Note=protein_coding_gene;Name=AT2G38560	AT2G38560	7082
Chr2	TAIR10	gene	16136689	16138886	.	-	.	ID=AT2G38570;Note=protein_coding_gene;Name=AT2G38570	AT2G38570	9133
Chr2	TAIR10	gene	16138570	16142588	.	+	.	ID=AT2G38580;Note=protein_coding_gene;Name=AT2G38580	AT2G38580	7799
Chr2	TAIR10	gene	16142897	16144184	.	+	.	ID=AT2G38590;Note=protein_coding_gene;Name=AT2G38590	AT2G38590	6203
Chr2	TAIR10	gene	16145907	16146857	.	+	.	ID=AT2G38600;Note=protein_coding_gene;Name=AT2G38600	AT2G38600	3530
Chr2	TAIR10	gene	16147113	16149873	.	-	.	ID=AT2G38610;Note=protein_coding_gene;Name=AT2G38610	AT2G38610	514
Chr2	TAIR10	gene	16152505	16154086	.	+	.	ID=AT2G38620;Note=protein_coding_gene;Name=AT2G38620	AT2G38620	1169
Chr2	TAIR10	gene	16154067	16156579	.	-	.	ID=AT2G38630;Note=protein_coding_gene;Name=AT2G38630	AT2G38630	181
Chr2	TAIR10	gene	16157604	16158561	.	-	.	ID=AT2G38640;Note=protein_coding_gene;Name=AT2G38640	AT2G38640	464
Chr2	TAIR10	gene	16160576	16160809	.	+	.	ID=AT2G38646;Note=protein_coding_gene;Name=AT2G38646	AT2G38646	3436
Chr2	TAIR10	gene	16161488	16165796	.	-	.	ID=AT2G38650;Note=protein_coding_gene;Name=AT2G38650	AT2G38650	4348
Chr2	TAIR10	gene	16165952	16168386	.	+	.	ID=AT2G38660;Note=protein_coding_gene;Name=AT2G38660	AT2G38660	4772
Chr2	TAIR10	gene	16168837	16171918	.	+	.	ID=AT2G38670;Note=protein_coding_gene;Name=AT2G38670	AT2G38670	1240
Chr2	TAIR10	gene	16174011	16176080	.	-	.	ID=AT2G38680;Note=protein_coding_gene;Name=AT2G38680	AT2G38680	397
Chr2	TAIR10	gene	16176631	16177754	.	-	.	ID=AT2G38690;Note=protein_coding_gene;Name=AT2G38690	AT2G38690	3017
Chr2	TAIR10	gene	16177941	16180403	.	+	.	ID=AT2G38695;Note=protein_coding_gene;Name=AT2G38695	AT2G38695	4327
Chr2	TAIR10	gene	16180696	16183946	.	-	.	ID=AT2G38700;Note=protein_coding_gene;Name=AT2G38700	AT2G38700	3402
Chr2	TAIR10	gene	16184369	16187173	.	-	.	ID=AT2G38710;Note=protein_coding_gene;Name=AT2G38710	AT2G38710	175
Chr2	TAIR10	gene	16188047	16192266	.	+	.	ID=AT2G38720;Note=protein_coding_gene;Name=AT2G38720	AT2G38720	273
Chr2	TAIR10	gene	16192356	16194103	.	-	.	ID=AT2G38730;Note=protein_coding_gene;Name=AT2G38730	AT2G38730	4582
Chr2	TAIR10	gene	16194327	16196113	.	-	.	ID=AT2G38740;Note=protein_coding_gene;Name=AT2G38740	AT2G38740	6553
Chr2	TAIR10	gene	16196265	16198491	.	-	.	ID=AT2G38750;Note=protein_coding_gene;Name=AT2G38750	AT2G38750	8491
Chr2	TAIR10	gene	16200994	16202669	.	+	.	ID=AT2G38760;Note=protein_coding_gene;Name=AT2G38760	AT2G38760	13220
Chr2	TAIR10	gene	16202963	16210338	.	-	.	ID=AT2G38770;Note=protein_coding_gene;Name=AT2G38770	AT2G38770	15189
Chr2	TAIR10	gene	16210857	16214232	.	+	.	ID=AT2G38780;Note=protein_coding_gene;Name=AT2G38780	AT2G38780	23083
Chr2	TAIR10	gene	16214189	16215264	.	-	.	ID=AT2G38790;Note=protein_coding_gene;Name=AT2G38790	AT2G38790	26415
Chr2	TAIR10	gene	16216999	16219159	.	+	.	ID=AT2G38800;Note=protein_coding_gene;Name=AT2G38800	AT2G38800	29225
Chr2	TAIR10	gene	16219269	16220928	.	-	.	ID=AT2G38810;Note=protein_coding_gene;Name=AT2G38810	AT2G38810	31495
Chr2	TAIR10	gene	16221836	16223662	.	+	.	ID=AT2G38820;Note=protein_coding_gene;Name=AT2G38820	AT2G38820	34062
Chr2	TAIR10	gene	16224072	16225296	.	+	.	ID=AT2G38823;Note=protein_coding_gene;Name=AT2G38823	AT2G38823	36298
Chr2	TAIR10	gene	16225777	16226872	.	+	.	ID=AT2G38830;Note=protein_coding_gene;Name=AT2G38830	AT2G38830	38003
Chr2	TAIR10	gene	16227051	16232456	.	+	.	ID=AT2G38840;Note=protein_coding_gene;Name=AT2G38840	AT2G38840	39242
Chr2	TAIR10	gene	16233315	16235235	.	-	.	ID=AT2G38860;Note=protein_coding_gene;Name=AT2G38860	AT2G38860	36463
Chr2	TAIR10	gene	16236381	16237280	.	-	.	ID=AT2G38870;Note=protein_coding_gene;Name=AT2G38870	AT2G38870	34418
Chr2	TAIR10	gene	16238476	16240834	.	+	.	ID=AT2G38880;Note=protein_coding_gene;Name=AT2G38880	AT2G38880	30864
Chr2	TAIR10	gene	16241189	16242917	.	+	.	ID=AT2G38890;Note=protein_coding_gene;Name=AT2G38890	AT2G38890	28781
Chr2	TAIR10	gene	16243215	16244067	.	+	.	ID=AT2G38900;Note=protein_coding_gene;Name=AT2G38900	AT2G38900	27631
Chr2	TAIR10	gene	16244099	16244503	.	-	.	ID=AT2G38905;Note=protein_coding_gene;Name=AT2G38905	AT2G38905	27195
Chr2	TAIR10	gene	16245214	16247483	.	-	.	ID=AT2G38910;Note=protein_coding_gene;Name=AT2G38910	AT2G38910	24215
Chr2	TAIR10	gene	16248146	16251002	.	-	.	ID=AT2G38920;Note=protein_coding_gene;Name=AT2G38920	AT2G38920	20696
Chr2	TAIR10	gene	16257228	16260225	.	+	.	ID=AT2G38940;Note=protein_coding_gene;Name=AT2G38940	AT2G38940	11473
Chr2	TAIR10	gene	16260853	16265219	.	+	.	ID=AT2G38950;Note=protein_coding_gene;Name=AT2G38950	AT2G38950	6479
Chr2	TAIR10	gene	16265399	16268334	.	+	.	ID=AT2G38960;Note=protein_coding_gene;Name=AT2G38960	AT2G38960	3364
Chr2	TAIR10	gene	16273901	16276872	.	+	.	ID=AT2G38970;Note=protein_coding_gene;Name=AT2G38970	AT2G38970	1565
Chr2	TAIR10	gene	16282120	16284868	.	+	.	ID=AT2G38995;Note=protein_coding_gene;Name=AT2G38995	AT2G38995	852
Chr2	TAIR10	gene	16286336	16287970	.	-	.	ID=AT2G39000;Note=protein_coding_gene;Name=AT2G39000	AT2G39000	3870
Chr2	TAIR10	gene	16291477	16294034	.	+	.	ID=AT2G39010;Note=protein_coding_gene;Name=AT2G39010	AT2G39010	0
Chr2	TAIR10	gene	16295315	16296328	.	+	.	ID=AT2G39020;Note=protein_coding_gene;Name=AT2G39020	AT2G39020	3403
Chr2	TAIR10	gene	16298227	16299202	.	+	.	ID=AT2G39030;Note=protein_coding_gene;Name=AT2G39030	AT2G39030	2901
Chr2	TAIR10	gene	16299351	16301227	.	-	.	ID=AT2G39040;Note=protein_coding_gene;Name=AT2G39040	AT2G39040	876
Chr2	TAIR10	gene	16303403	16305629	.	+	.	ID=AT2G39050;Note=protein_coding_gene;Name=AT2G39050	AT2G39050	29
Chr2	TAIR10	gene	16306688	16308252	.	-	.	ID=AT2G39060;Note=protein_coding_gene;Name=AT2G39060	AT2G39060	3314
Chr2	TAIR10	gene	16309798	16312541	.	-	.	ID=AT2G39080;Note=protein_coding_gene;Name=AT2G39080	AT2G39080	6424
Chr2	TAIR10	gene	16312682	16317300	.	-	.	ID=AT2G39090;Note=protein_coding_gene;Name=AT2G39090	AT2G39090	9308
Chr2	TAIR10	gene	16317438	16319387	.	+	.	ID=AT2G39100;Note=protein_coding_gene;Name=AT2G39100	AT2G39100	14064
Chr2	TAIR10	gene	16319664	16321685	.	+	.	ID=AT2G39110;Note=protein_coding_gene;Name=AT2G39110	AT2G39110	15480
Chr2	TAIR10	gene	16321794	16322957	.	+	.	ID=AT2G39120;Note=protein_coding_gene;Name=AT2G39120	AT2G39120	14208
Chr2	TAIR10	gene	16322956	16327266	.	-	.	ID=AT2G39130;Note=protein_coding_gene;Name=AT2G39130	AT2G39130	9899
Chr2	TAIR10	gene	16330183	16333360	.	+	.	ID=AT2G39140;Note=protein_coding_gene;Name=AT2G39140	AT2G39140	3805
Chr2	TAIR10	gene	16333490	16334173	.	-	.	ID=AT2G39160;Note=protein_coding_gene;Name=AT2G39160	AT2G39160	2992
Chr2	TAIR10	gene	16334630	16336210	.	-	.	ID=AT2G39170;Note=protein_coding_gene;Name=AT2G39170	AT2G39170	955
Chr2	TAIR10	gene	16340282	16340360	.	+	.	ID=AT2G39175;Note=miRNA;Name=AT2G39175	AT2G39175	573
Chr2	TAIR10	gene	16344151	16346665	.	-	.	ID=AT2G39180;Note=protein_coding_gene;Name=AT2G39180	AT2G39180	0
Chr2	TAIR10	gene	16349968	16355963	.	+	.	ID=AT2G39190;Note=protein_coding_gene;Name=AT2G39190	AT2G39190	1261
Chr2	TAIR10	gene	16356148	16359813	.	-	.	ID=AT2G39200;Note=protein_coding_gene;Name=AT2G39200	AT2G39200	2428
Chr2	TAIR10	gene	16366157	16368275	.	-	.	ID=AT2G39210;Note=protein_coding_gene;Name=AT2G39210	AT2G39210	1693
Chr2	TAIR10	gene	16374896	16377020	.	-	.	ID=AT2G39220;Note=protein_coding_gene;Name=AT2G39220	AT2G39220	2556
Chr2	TAIR10	gene	16381647	16384250	.	+	.	ID=AT2G39230;Note=protein_coding_gene;Name=AT2G39230	AT2G39230	610
Chr2	TAIR10	gene	16384786	16387827	.	-	.	ID=AT2G39240;Note=protein_coding_gene;Name=AT2G39240	AT2G39240	3749
Chr2	TAIR10	gene	16388886	16391073	.	-	.	ID=AT2G39250;Note=protein_coding_gene;Name=AT2G39250	AT2G39250	7849
Chr2	TAIR10	gene	16392047	16399680	.	-	.	ID=AT2G39260;Note=protein_coding_gene;Name=AT2G39260	AT2G39260	11010
Chr2	TAIR10	gene	16399972	16401671	.	+	.	ID=AT2G39270;Note=protein_coding_gene;Name=AT2G39270	AT2G39270	15947
Chr2	TAIR10	gene	16401526	16406854	.	-	.	ID=AT2G39280;Note=protein_coding_gene;Name=AT2G39280	AT2G39280	10764
Chr2	TAIR10	gene	16407239	16409123	.	+	.	ID=AT2G39290;Note=protein_coding_gene;Name=AT2G39290	AT2G39290	8495
Chr2	TAIR10	gene	16410109	16413484	.	-	.	ID=AT2G39300;Note=protein_coding_gene;Name=AT2G39300	AT2G39300	4134
Chr2	TAIR10	gene	16414073	16416815	.	-	.	ID=AT2G39310;Note=protein_coding_gene;Name=AT2G39310	AT2G39310	803
Chr2	TAIR10	gene	16417477	16418517	.	-	.	ID=AT2G39320;Note=protein_coding_gene;Name=AT2G39320	AT2G39320	0
Chr2	TAIR10	gene	16419596	16421852	.	-	.	ID=AT2G39330;Note=protein_coding_gene;Name=AT2G39330	AT2G39330	1733
Chr2	TAIR10	gene	16423639	16430108	.	+	.	ID=AT2G39340;Note=protein_coding_gene;Name=AT2G39340	AT2G39340	5776
Chr2	TAIR10	gene	16430085	16432557	.	-	.	ID=AT2G39350;Note=protein_coding_gene;Name=AT2G39350	AT2G39350	12222
Chr2	TAIR10	gene	16437472	16440154	.	-	.	ID=AT2G39360;Note=protein_coding_gene;Name=AT2G39360	AT2G39360	19609
Chr2	TAIR10	gene	16444130	16445266	.	-	.	ID=AT2G39370;Note=protein_coding_gene;Name=AT2G39370	AT2G39370	22081
Chr2	TAIR10	gene	16447006	16449083	.	-	.	ID=AT2G39380;Note=protein_coding_gene;Name=AT2G39380	AT2G39380	18264
Chr2	TAIR10	gene	16450660	16451878	.	-	.	ID=AT2G39390;Note=protein_coding_gene;Name=AT2G39390	AT2G39390	15469
Chr2	TAIR10	gene	16452612	16454801	.	+	.	ID=AT2G39400;Note=protein_coding_gene;Name=AT2G39400	AT2G39400	12546
Chr2	TAIR10	gene	16455569	16458217	.	+	.	ID=AT2G39410;Note=protein_coding_gene;Name=AT2G39410	AT2G39410	9130
Chr2	TAIR10	gene	16458607	16458966	.	-	.	ID=AT2G39415;Note=protein_coding_gene;Name=AT2G39415	AT2G39415	8381
Chr2	TAIR10	gene	16460364	16463061	.	+	.	ID=AT2G39420;Note=protein_coding_gene;Name=AT2G39420	AT2G39420	4286
Chr2	TAIR10	gene	16463347	16464531	.	+	.	ID=AT2G39430;Note=protein_coding_gene;Name=AT2G39430	AT2G39430	2816
Chr2	TAIR10	gene	16464414	16466941	.	-	.	ID=AT2G39435;Note=protein_coding_gene;Name=AT2G39435	AT2G39435	406
Chr2	TAIR10	gene	16467855	16469628	.	-	.	ID=AT2G39440;Note=protein_coding_gene;Name=AT2G39440	AT2G39440	0
Chr2	TAIR10	gene	16470025	16471246	.	-	.	ID=AT2G39445;Note=protein_coding_gene;Name=AT2G39445	AT2G39445	2076
Chr2	TAIR10	gene	16471632	16473818	.	-	.	ID=AT2G39450;Note=protein_coding_gene;Name=AT2G39450	AT2G39450	3683
Chr2	TAIR10	gene	16474149	16476108	.	+	.	ID=AT2G39460;Note=protein_coding_gene;Name=AT2G39460	AT2G39460	6200
Chr2	TAIR10	gene	16476216	16477843	.	+	.	ID=AT2G39470;Note=protein_coding_gene;Name=AT2G39470	AT2G39470	8267
Chr2	TAIR10	gene	16477792	16485039	.	-	.	ID=AT2G39480;Note=protein_coding_gene;Name=AT2G39480	AT2G39480	9843
Chr2	TAIR10	gene	16486902	16488645	.	-	.	ID=AT2G39490;Note=protein_coding_gene;Name=AT2G39490	AT2G39490	18953
Chr2	TAIR10	gene	16489073	16489588	.	+	.	ID=AT2G39500;Note=protein_coding_gene;Name=AT2G39500	AT2G39500	21124
Chr2	TAIR10	gene	16491143	16493151	.	-	.	ID=AT2G39510;Note=protein_coding_gene;Name=AT2G39510	AT2G39510	23194
Chr2	TAIR10	gene	16495875	16496995	.	-	.	ID=AT2G39518;Note=protein_coding_gene;Name=AT2G39518	AT2G39518	27815
Chr2	TAIR10	gene	16496813	16497621	.	+	.	ID=AT2G39520;Note=protein_coding_gene;Name=AT2G39520	AT2G39520	27189
Chr2	TAIR10	gene	16498486	16499471	.	-	.	ID=AT2G39530;Note=protein_coding_gene;Name=AT2G39530	AT2G39530	25339
Chr2	TAIR10	gene	16500866	16501241	.	+	.	ID=AT2G39540;Note=protein_coding_gene;Name=AT2G39540	AT2G39540	23569
Chr2	TAIR10	gene	16501623	16504304	.	+	.	ID=AT2G39550;Note=protein_coding_gene;Name=AT2G39550	AT2G39550	20506
Chr2	TAIR10	gene	16504846	16506008	.	-	.	ID=AT2G39560;Note=protein_coding_gene;Name=AT2G39560	AT2G39560	18802
Chr2	TAIR10	gene	16507896	16510198	.	+	.	ID=AT2G39570;Note=protein_coding_gene;Name=AT2G39570	AT2G39570	14612
Chr2	TAIR10	gene	16510425	16517073	.	+	.	ID=AT2G39580;Note=protein_coding_gene;Name=AT2G39580	AT2G39580	7737
Chr2	TAIR10	gene	16517588	16518265	.	-	.	ID=AT2G39590;Note=protein_coding_gene;Name=AT2G39590	AT2G39590	6545
Chr2	TAIR10	gene	16518564	16518635	.	-	.	ID=AT2G39600;Note=tRNA;Name=AT2G39600	AT2G39600	6175
Chr2	TAIR10	gene	16518769	16518840	.	+	.	ID=AT2G39610;Note=tRNA;Name=AT2G39610	AT2G39610	5970
Chr2	TAIR10	gene	16518968	16521478	.	-	.	ID=AT2G39620;Note=protein_coding_gene;Name=AT2G39620	AT2G39620	3332
Chr2	TAIR10	gene	16521744	16524687	.	-	.	ID=AT2G39630;Note=protein_coding_gene;Name=AT2G39630	AT2G39630	123
Chr2	TAIR10	gene	16525086	16527012	.	-	.	ID=AT2G39640;Note=protein_coding_gene;Name=AT2G39640	AT2G39640	0
Chr2	TAIR10	gene	16527792	16529407	.	-	.	ID=AT2G39650;Note=protein_coding_gene;Name=AT2G39650	AT2G39650	2621
Chr2	TAIR10	gene	16531688	16533931	.	+	.	ID=AT2G39660;Note=protein_coding_gene;Name=AT2G39660	AT2G39660	6517
Chr2	TAIR10	gene	16534230	16537318	.	+	.	ID=AT2G39670;Note=protein_coding_gene;Name=AT2G39670	AT2G39670	9059
Chr2	TAIR10	gene	16537288	16538277	.	-	.	ID=AT2G39675;Note=other_RNA;Name=AT2G39675	AT2G39675	12117
Chr2	TAIR10	gene	16539384	16540417	.	-	.	ID=AT2G39681;Note=other_RNA;Name=AT2G39681	AT2G39681	14213
Chr2	TAIR10	gene	16541026	16543378	.	+	.	ID=AT2G39690;Note=protein_coding_gene;Name=AT2G39690	AT2G39690	14427
Chr2	TAIR10	gene	16543832	16545584	.	-	.	ID=AT2G39700;Note=protein_coding_gene;Name=AT2G39700	AT2G39700	12221
Chr2	TAIR10	gene	16556856	16557577	.	+	.	ID=AT2G39705;Note=protein_coding_gene;Name=AT2G39705	AT2G39705	228
Chr2	TAIR10	gene	16561788	16563380	.	-	.	ID=AT2G39710;Note=protein_coding_gene;Name=AT2G39710	AT2G39710	1006
Chr2	TAIR10	gene	16567209	16568822	.	-	.	ID=AT2G39720;Note=protein_coding_gene;Name=AT2G39720	AT2G39720	5679
Chr2	TAIR10	gene	16569430	16570549	.	+	.	ID=AT2G39725;Note=protein_coding_gene;Name=AT2G39725	AT2G39725	3952
Chr2	TAIR10	gene	16570746	16573548	.	-	.	ID=AT2G39730;Note=protein_coding_gene;Name=AT2G39730	AT2G39730	953
Chr2	TAIR10	gene	16575752	16579120	.	+	.	ID=AT2G39740;Note=protein_coding_gene;Name=AT2G39740	AT2G39740	35
Chr2	TAIR10	gene	16578824	16582404	.	-	.	ID=AT2G39750;Note=protein_coding_gene;Name=AT2G39750	AT2G39750	3107
Chr2	TAIR10	gene	16583073	16586252	.	+	.	ID=AT2G39760;Note=protein_coding_gene;Name=AT2G39760	AT2G39760	7356
Chr2	TAIR10	gene	16588696	16591032	.	+	.	ID=AT2G39770;Note=protein_coding_gene;Name=AT2G39770	AT2G39770	12979
Chr2	TAIR10	gene	16591222	16593775	.	+	.	ID=AT2G39780;Note=protein_coding_gene;Name=AT2G39780	AT2G39780	15505
Chr2	TAIR10	gene	16594037	16594516	.	-	.	ID=AT2G39782;Note=protein_coding_gene;Name=AT2G39782	AT2G39782	18320
Chr2	TAIR10	gene	16594833	16595800	.	+	.	ID=AT2G39790;Note=protein_coding_gene;Name=AT2G39790	AT2G39790	19116
Chr2	TAIR10	gene	16596987	16598162	.	+	.	ID=AT2G39795;Note=protein_coding_gene;Name=AT2G39795	AT2G39795	21270
Chr2	TAIR10	gene	16598072	16603319	.	-	.	ID=AT2G39800;Note=protein_coding_gene;Name=AT2G39800	AT2G39800	20474
Chr2	TAIR10	gene	16609915	16612554	.	-	.	ID=AT2G39805;Note=protein_coding_gene;Name=AT2G39805	AT2G39805	11239
Chr2	TAIR10	gene	16612800	16618057	.	+	.	ID=AT2G39810;Note=protein_coding_gene;Name=AT2G39810	AT2G39810	5736
Chr2	TAIR10	gene	16618277	16619689	.	+	.	ID=AT2G39820;Note=protein_coding_gene;Name=AT2G39820	AT2G39820	4104
Chr2	TAIR10	gene	16619762	16623791	.	-	.	ID=AT2G39830;Note=protein_coding_gene;Name=AT2G39830	AT2G39830	2
Chr2	TAIR10	gene	16627258	16629289	.	+	.	ID=AT2G39840;Note=protein_coding_gene;Name=AT2G39840	AT2G39840	441
Chr2	TAIR10	gene	16630473	16634253	.	+	.	ID=AT2G39850;Note=protein_coding_gene;Name=AT2G39850	AT2G39850	3656
Chr2	TAIR10	gene	16634519	16635568	.	+	.	ID=AT2G39851;Note=protein_coding_gene;Name=AT2G39851	AT2G39851	7702
Chr2	TAIR10	gene	16637677	16639308	.	+	.	ID=AT2G39855;Note=protein_coding_gene;Name=AT2G39855	AT2G39855	10860
Chr2	TAIR10	gene	16639780	16639851	.	-	.	ID=AT2G39860;Note=tRNA;Name=AT2G39860	AT2G39860	12963
Chr2	TAIR10	gene	16641761	16641907	.	-	.	ID=AT2G39865;Note=protein_coding_gene;Name=AT2G39865	AT2G39865	14944
Chr2	TAIR10	gene	16643381	16645377	.	+	.	ID=AT2G39870;Note=protein_coding_gene;Name=AT2G39870	AT2G39870	16564
Chr2	TAIR10	gene	16647945	16649479	.	-	.	ID=AT2G39880;Note=protein_coding_gene;Name=AT2G39880	AT2G39880	15521
Chr2	TAIR10	gene	16652101	16652233	.	+	.	ID=AT2G39885;Note=miRNA;Name=AT2G39885	AT2G39885	12767
Chr2	TAIR10	gene	16655628	16658331	.	+	.	ID=AT2G39890;Note=protein_coding_gene;Name=AT2G39890	AT2G39890	6669
Chr2	TAIR10	gene	16658656	16660437	.	+	.	ID=AT2G39900;Note=protein_coding_gene;Name=AT2G39900	AT2G39900	4563
